usneseni,kategorie,cislo,stala_delegace,poslanec,nahradnik,funkce,termin,pobyt,zeme,organizace,mesto,zduvodneni,naklady_PSP,url
UO127,4,5,,J. Holík,F,Zahraniční výbor,10. – 11. 12. 2018,9. – 11. 12. 2018,Belgie,,Brusel,studijní návštěva centrály NATO v Bruselu a Vrchního velitelství spojeneckých sil NATO v Evropě (SHAPE) v Monsu (na základě pozvání představitelů Sekce veřejné diplomacie NATO),"stravné, pojištění, tlumočení – další náklady refundovány NATO",http://www.psp.cz/sqw/text/text2.sqw?idd=152214
UO127,4,5,,J. Kobza,F,Zahraniční výbor,10. – 11. 12. 2018,9. – 11. 12. 2018,Belgie,,Brusel,studijní návštěva centrály NATO v Bruselu a Vrchního velitelství spojeneckých sil NATO v Evropě (SHAPE) v Monsu (na základě pozvání představitelů Sekce veřejné diplomacie NATO),"stravné, pojištění, tlumočení – další náklady refundovány NATO",http://www.psp.cz/sqw/text/text2.sqw?idd=152214
UO127,4,5,,J. Kubík,F,Zahraniční výbor,10. – 11. 12. 2018,9. – 11. 12. 2018,Belgie,,Brusel,studijní návštěva centrály NATO v Bruselu a Vrchního velitelství spojeneckých sil NATO v Evropě (SHAPE) v Monsu (na základě pozvání představitelů Sekce veřejné diplomacie NATO),"stravné, pojištění, tlumočení – další náklady refundovány NATO",http://www.psp.cz/sqw/text/text2.sqw?idd=152214
UO127,4,5,,M. Peksa,F,Zahraniční výbor,10. – 11. 12. 2018,9. – 11. 12. 2018,Belgie,,Brusel,studijní návštěva centrály NATO v Bruselu a Vrchního velitelství spojeneckých sil NATO v Evropě (SHAPE) v Monsu (na základě pozvání představitelů Sekce veřejné diplomacie NATO),"stravné, pojištění, tlumočení – další náklady refundovány NATO",http://www.psp.cz/sqw/text/text2.sqw?idd=152214
UO127,4,5,,V. Rakušan,F,Zahraniční výbor,10. – 11. 12. 2018,9. – 11. 12. 2018,Belgie,,Brusel,studijní návštěva centrály NATO v Bruselu a Vrchního velitelství spojeneckých sil NATO v Evropě (SHAPE) v Monsu (na základě pozvání představitelů Sekce veřejné diplomacie NATO),"stravné, pojištění, tlumočení – další náklady refundovány NATO",http://www.psp.cz/sqw/text/text2.sqw?idd=152214
UO127,4,5,,P. Plzák,T,Zahraniční výbor,10. – 11. 12. 2018,9. – 11. 12. 2018,Belgie,,Brusel,studijní návštěva centrály NATO v Bruselu a Vrchního velitelství spojeneckých sil NATO v Evropě (SHAPE) v Monsu (na základě pozvání představitelů Sekce veřejné diplomacie NATO),"stravné, pojištění, tlumočení – další náklady refundovány NATO",http://www.psp.cz/sqw/text/text2.sqw?idd=152214
UO127,4,5,,K. Schwarzenberg,T,Zahraniční výbor,10. – 11. 12. 2018,9. – 11. 12. 2018,Belgie,,Brusel,studijní návštěva centrály NATO v Bruselu a Vrchního velitelství spojeneckých sil NATO v Evropě (SHAPE) v Monsu (na základě pozvání představitelů Sekce veřejné diplomacie NATO),"stravné, pojištění, tlumočení – další náklady refundovány NATO",http://www.psp.cz/sqw/text/text2.sqw?idd=152214
UO132,1,1,Organizace pro bezpečnost a spolupráci v Evropě,K. Maříková,F,,7. – 10. 12. 2018,6. – 10. 12. 2018,Arménie,,Jerevan,monitorovací mise PS OBSE na předčasné parlamentní volby,"doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=152915
UO132,1,1,Organizace pro bezpečnost a spolupráci v Evropě,J. Bauer,F,,7. – 10. 12. 2018,6. – 10. 12. 2018,Arménie,,Jerevan,monitorovací mise PS OBSE na předčasné parlamentní volby,"doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=152915
UO132,1,1,Organizace pro bezpečnost a spolupráci v Evropě,Z. Ondráček,F,,7. – 10. 12. 2018,6. – 10. 12. 2018,Arménie,,Jerevan,monitorovací mise PS OBSE na předčasné parlamentní volby,"doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=152915
UO132,1,1,Organizace pro bezpečnost a spolupráci v Evropě,P. Plzák,F,,7. – 10. 12. 2018,6. – 10. 12. 2018,Arménie,,Jerevan,monitorovací mise PS OBSE na předčasné parlamentní volby,"doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=152915
UO136,3,1,,R. Vondráček,F,,6. 12. 2018,6. 12. 2018,Slovensko,,Bratislava,pracovní návštěva předsedy PS v Bratislavě (na pozvání předsedy NR SR),"stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153141
UO136,3,1,,M. Janulík,F,,6. 12. 2018,6. 12. 2018,Slovensko,,Bratislava,pracovní návštěva předsedy PS v Bratislavě (na pozvání předsedy NR SR),"stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153141
UO136,3,1,,M. Oborná,F,,6. 12. 2018,6. 12. 2018,Slovensko,,Bratislava,pracovní návštěva předsedy PS v Bratislavě (na pozvání předsedy NR SR),"stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153141
UO136,4,1,,D. Balcarová,F,předsedkyně Výboru pro životní prostředí,8. - 11. 12. 2018,7. – 12. 12. 2018,Polsko,OSN,Katovice,účast na 24. konferenci OSN o změnách klimatu (COP 24) v Katovicích,"doprava, místní doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153141
UO141,1,1,Rada Evropy,M. Němcová,F,,21. – 25. 1. 2019,20. – 25. 1. 2019,Francie,,Štrasburk,1. část plenárního zasedání PS RE,"doprava, ubytování, stravné,pojištění, příspěvek na recepci pořádanou při příležitosti setkání V4 ve výši 200 EUR",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO141,1,1,Rada Evropy,O. Benešík,F,,21. – 25. 1. 2019,20. – 25. 1. 2019,Francie,,Štrasburk,1. část plenárního zasedání PS RE,"doprava, ubytování, stravné,pojištění, příspěvek na recepci pořádanou při příležitosti setkání V4 ve výši 200 EUR",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO141,1,1,Rada Evropy,J. Bžoch,F,,21. – 25. 1. 2019,20. – 25. 1. 2019,Francie,,Štrasburk,1. část plenárního zasedání PS RE,"doprava, ubytování, stravné,pojištění, příspěvek na recepci pořádanou při příležitosti setkání V4 ve výši 200 EUR",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO141,1,1,Rada Evropy,A. Gajdůšková,F,,21. – 25. 1. 2019,20. – 25. 1. 2019,Francie,,Štrasburk,1. část plenárního zasedání PS RE,"doprava, ubytování, stravné,pojištění, příspěvek na recepci pořádanou při příležitosti setkání V4 ve výši 200 EUR",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO141,1,1,Rada Evropy,F. Kopřiva,F,,21. – 25. 1. 2019,20. – 25. 1. 2019,Francie,,Štrasburk,1. část plenárního zasedání PS RE,"doprava, ubytování, stravné,pojištění, příspěvek na recepci pořádanou při příležitosti setkání V4 ve výši 200 EUR",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO141,1,1,Rada Evropy,J. Kytýr,F,,21. – 25. 1. 2019,20. – 25. 1. 2019,Francie,,Štrasburk,1. část plenárního zasedání PS RE,"doprava, ubytování, stravné,pojištění, příspěvek na recepci pořádanou při příležitosti setkání V4 ve výši 200 EUR",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO141,1,1,Rada Evropy,J. Kobza,F,,21. – 25. 1. 2019,20. – 25. 1. 2019,Francie,,Štrasburk,1. část plenárního zasedání PS RE,"doprava, ubytování, stravné,pojištění, příspěvek na recepci pořádanou při příležitosti setkání V4 ve výši 200 EUR",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO141,1,1,Rada Evropy,P. Staněk,F,,21. – 25. 1. 2019,20. – 25. 1. 2019,Francie,,Štrasburk,1. část plenárního zasedání PS RE,"doprava, ubytování, stravné,pojištění, příspěvek na recepci pořádanou při příležitosti setkání V4 ve výši 200 EUR",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO141,1,1,Rada Evropy,J. Strýček,F,,21. – 25. 1. 2019,20. – 25. 1. 2019,Francie,,Štrasburk,1. část plenárního zasedání PS RE,"doprava, ubytování, stravné,pojištění, příspěvek na recepci pořádanou při příležitosti setkání V4 ve výši 200 EUR",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO141,1,1,Rada Evropy,J. Valenta,F,,21. – 25. 1. 2019,20. – 25. 1. 2019,Francie,,Štrasburk,1. část plenárního zasedání PS RE,"doprava, ubytování, stravné,pojištění, příspěvek na recepci pořádanou při příležitosti setkání V4 ve výši 200 EUR",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO141,1,2,NATO,J. Farský,F,,10. 1. 2019,9. – 10. 1. 2019,Belgie,,Brusel,zasedání Podvýboru pro partnerství NATO a Meziparlamentní rady Ukrajina-NATO,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO141,1,3,Organizace pro bezpečnost a spolupráci v Evropě,K. Maříková,F,,21. – 22. 2. 2019,20. – 23. 2. 2019,Rakousko,,Vídeň,Zimní zasedání PS OBSE,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO141,1,3,Organizace pro bezpečnost a spolupráci v Evropě,J. Bauer,F,,21. – 22. 2. 2019,20. – 23. 2. 2019,Rakousko,,Vídeň,Zimní zasedání PS OBSE,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO141,1,3,Organizace pro bezpečnost a spolupráci v Evropě,J. Hájek,F,,21. – 22. 2. 2019,20. – 23. 2. 2019,Rakousko,,Vídeň,Zimní zasedání PS OBSE,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO141,1,3,Organizace pro bezpečnost a spolupráci v Evropě,P. Plzák,F,,21. – 22. 2. 2019,20. – 23. 2. 2019,Rakousko,,Vídeň,Zimní zasedání PS OBSE,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO141,1,3,Organizace pro bezpečnost a spolupráci v Evropě,Z. Ondráček,T,,21. – 22. 2. 2019,20. – 23. 2. 2019,Rakousko,,Vídeň,Zimní zasedání PS OBSE,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO141,1,4,Meziparlamentní unie,O. Polanský,F,,19. – 23. 2. 2019,18. – 24. 2. 2019,USA,,New York,Pravidelné parlamentní slyšení při OSN,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO141,1,4,Meziparlamentní unie,Z. Majerová Zahradníková,F,,19. – 23. 2. 2019,18. – 24. 2. 2019,USA,,New York,Pravidelné parlamentní slyšení při OSN,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO141,3,1,,R. Vondráček,F,předseda PS,20. – 22. 1. 2019,20. – 22. 1. 2019,Irsko,,Dublin,účast předsedy PS na oslavách 100. výročí prvního zasedání Dáil Éireann - dolní komory Parlamentu Irska v Dublinu (na pozvání předsedy Dáil Éireann - dolní komory Parlamentu Irska),"místní doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO141,4,1,,P. Juříček,F,"Hospodářský výbor – předseda podvýboru pro vědu, výzkum a inovace",10. – 14. 2. 2019,9. - 15. 2. 2019,Brazílie,,Brasília,"účast v reciproční multilaterální misi Akademie věd ČR do CNI-SINAI (National Confederation of Industry-National Service for Industrial Apprenticeship) za účelem podpory spolupráce v oblasti vědy, výzkumu a podpory exportu českých firem","doprava, místní doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153742
UO148,1,1,Meziparlamentní unie,R. Maxová,F,,11. – 14. 3. 2019,10. – 16. 3. 2019,USA,,New York,parlamentní slyšení u příležitosti 63. zasedání Komise OSN pro postavení žen,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153947
UO148,1,1,Meziparlamentní unie,J. Pastuchová,F,,13. – 15. 3. 2019,13. – 17. 3. 2019,USA,,New York,parlamentní slyšení u příležitosti 63. zasedání Komise OSN pro postavení žen,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153947
UO148,1,2,Meziparlamentní unie,O. Polanský,F,,5. – 10. 4. 2019,4. – 11. 4. 2019,Katar,,Dauhá,140. Shromáždění MPU,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153947
UO148,1,2,Meziparlamentní unie,J. Levová,F,,5. – 10. 4. 2019,4. – 11. 4. 2019,Katar,,Dauhá,140. Shromáždění MPU,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153947
UO148,1,2,Meziparlamentní unie,Z. Majerová Zahradníková,F,,5. – 10. 4. 2019,4. – 11. 4. 2019,Katar,,Dauhá,140. Shromáždění MPU,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153947
UO148,1,2,Meziparlamentní unie,M. Oborná,F,,5. – 10. 4. 2019,4. – 11. 4. 2019,Katar,,Dauhá,140. Shromáždění MPU,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153947
UO148,1,2,Meziparlamentní unie,J. Pastuchová,T,,5. – 10. 4. 2019,4. – 11. 4. 2019,Katar,,Dauhá,140. Shromáždění MPU,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153947
UO148,2,1,,O. Benešík,F,předseda Výboru pro evropské záležitosti,20. – 21. 1. 2019,20. – 21. 1. 2019,Rumunsko,EU,Bukurešť,účast na pravidelném setkání předsedů výborů pro evropské záležitosti národních parlamentů členských států EU a zástupců EP (tzv. předsednický COSAC) pořádaném v rámci rumunského předsednictví v Radě EU v Bukurešti,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153947
UO148,2,2,,R. Koten,F,předseda Výboru pro bezpečnost,22. – 23. 1. 2019,22. – 23. 1. 2019,Slovensko,V4,Bratislava,účast na zasedání výborů pro obranu a bezpečnost národních parlamentů členských států Visegrádské skupiny v Bratislavě,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153947
UO148,2,2,,K. Krejza,F,Výbor pro obranu,22. – 23. 1. 2019,22. – 23. 1. 2019,Slovensko,V4,Bratislava,účast na zasedání výborů pro obranu a bezpečnost národních parlamentů členských států Visegrádské skupiny v Bratislavě,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153947
UO148,2,2,,P. Růžička,F,Výbor pro obranu,22. – 23. 1. 2019,22. – 23. 1. 2019,Slovensko,V4,Bratislava,účast na zasedání výborů pro obranu a bezpečnost národních parlamentů členských států Visegrádské skupiny v Bratislavě,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=153947
UO152,1,1,NATO,J. Chvojka,F,,13. – 15. 2. 2019,13. – 15. 2. 2019,Francie,,Paříž,společné zasedání Politického výboru a Výboru pro ekonomii a bezpečnost v rámci Parlamentních dnů OECD,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=154193
UO152,1,1,NATO,H. Langšádlová,F,,13. – 15. 2. 2019,13. – 15. 2. 2019,Francie,,Paříž,společné zasedání Politického výboru a Výboru pro ekonomii a bezpečnost v rámci Parlamentních dnů OECD,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=154193
UO152,1,1,NATO,J. Lipavský,F,,13. – 15. 2. 2019,13. – 15. 2. 2019,Francie,,Paříž,společné zasedání Politického výboru a Výboru pro ekonomii a bezpečnost v rámci Parlamentních dnů OECD,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=154193
UO152,1,2,NATO,J. Farský,F,,18. – 20. 2. 2019,17. – 20. 2. 2019,Belgie,,Brusel,společné zasedání výborů PS NATO,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=154193
UO152,1,2,NATO,H. Langšádlová,F,,18. – 20. 2. 2019,17. – 20. 2. 2019,Belgie,,Brusel,společné zasedání výborů PS NATO,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=154193
UO152,1,2,NATO,P. Žáček,F,,18. – 20. 2. 2019,17. – 20. 2. 2019,Belgie,,Brusel,společné zasedání výborů PS NATO,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=154193
UO152,1,3,Organizace pro bezpečnost a spolupráci v Evropě,K. Maříková,F,,22. – 25. 2. 2019,22. – 25. 2. 2019,Moldavsko,,Kišiněv,monitorovací mise PS OBSE na parlamentní volby,"doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=154193
UO152,1,3,Organizace pro bezpečnost a spolupráci v Evropě,Z. Ondráček,F,,22. – 25. 2. 2019,22. – 25. 2. 2019,Moldavsko,,Kišiněv,monitorovací mise PS OBSE na parlamentní volby,"doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=154193
UO152,2,1,,O. Benešík,F,předseda Výboru pro evropské záležitosti,18. – 19. 2. 2019,18. – 19. 2. 2019,Belgie,EU,Brusel,"účast na Evropském parlamentním týdnu – meziparlamentní konferenci o stabilitě, hospodářské koordinaci a správě v EU pořádané v rámci rumunského předsednictví v Radě EU v EP v Bruselu","doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=154193
